agent,aggregated,anneal_steps,batch_normalization,batch_size,date,decay_freq,discount,double,dueling,env,episodes,err_clip,exploration,exploration_anneal_steps,exploration_min,exploration_q_clip,exploration_start,exploration_temp,exploration_temp_min,filename,final_reward,hidden_activation,hidden_dropout,history_len,idealization,init_mean,init_method,init_std,input_dropout,layer_sizes,loss,lr,lr_decay,lr_init,lr_min,max_reward,memory_size,min_mem_size,multi_steps,n_epochs,n_eps,normalize,optimizer,out_activation,policy,prioritize_replay,priority_exp,priority_shift,q_clip,seed,solve_episode,streams_size,tail_avg,tail_std,target_update_freq,time,weights_init
dqnp,-166.40470867409553,,False,198,2018-05-12 23:00:00,142.0,0.5,False,False,lander,,,,300,0.5,,0.5,1.0,,(0) DQNP on LunarLander @ 12.05 23.00 [8761172792503-70383349518224496865],-143.08422817857289,sigmoid,0,2,1.0,,,,0.0,[128],mae,,0.95,0.1,1e-05,33.02270744853349,200000,1000,,1,249,True,adam,linear,eps-greedy,,,,"[-900, 900]",0,,-1,-182.69743577819793,112.21268358514531,0,1502.3936021327972,random_uniform
dqnp,-180.55400461810027,,False,32,2018-05-13 14:40:00,50.0,0.9,False,False,lander,,,,175,0.01,,0.8,1.0,,(0) DQNP on LunarLander @ 13.05 14.40 [-9223363249003695111-2952194343798181412],-160.86740908808204,sigmoid,0,2,1.0,,,,0.0,"[512, 384]",mse,,0.05,0.001,1e-05,-36.505078556867865,5000,1000,,1,192,False,adam,linear,eps-greedy,,,,"[-100, 100]",0,,-1,-193.565237330253,75.99457401511407,0,1508.3596682548523,random_uniform
qlp,147.44452812927946,1300.0,False,32,2018-05-08 13:32:00,1000.0,0.5932169250284608,False,False,pole,,,,150,0.15395086871030736,,0.3157603615746563,-1.0,,QLP on CartPole @ 08.05 13.32 [-9223372036561980009],200.0,sigmoid,0,2,0.6227113362165696,0.0,,0.1,0.0,"(384, 192)",mse,,0.6104125078952963,0.41578830538224154,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,137.15,54.17971870720555,0,7.6172590255737305,lecun_uniform
dqnp,-77.79428104815142,,False,32,2018-05-11 18:32:00,25.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 18.32 [-9223363248751257649],-46.57668443328166,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.55,0.005,1e-05,150.4671415778144,50000,1000,,1,196,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",7,,-1,-101.37302000998383,98.24727533452736,0,1804.8987076282501,lecun_uniform
dqnp,61.45912236770482,,False,32,2018-05-09 16:16:00,200.0,0.975,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 09.05 16.16 [8777122198676],-0.7632727089063422,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,259.9680618033299,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",3,,-1,66.86558274181314,145.72379962652064,0,3705.071296453476,lecun_uniform
dqnp,-4.2014645631344685,,False,32,2018-05-10 21:12:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 10.05 21.12 [8764439784989],-96.54782321250015,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,250.1644357896776,5000,1000,1.0,1,367,False,adam,linear,eps-greedy,True,0.6,0.01,"[-10000, 10000]",6,,-1,4.730122770567289,182.83326738152675,25,2002.014327287674,lecun_uniform
dqnp,-254.86665356407786,,False,616,2018-05-12 12:20:00,141.0,0.9455903898409813,False,False,lander,,,,92,0.43281621720656543,,0.7728713479122609,1.0,,(0) DQNP on LunarLander @ 12.05 12.20 [8732648861795-17521955576386145695],-407.50534152174276,sigmoid,0,2,0.941169329890474,,,,0.0,"[128, 64]",mae,,0.4225279669350908,0.0021389554341941165,1e-05,-32.57733997271855,22841,1000,,4,90,True,adam,softmax,eps-greedy,,,,"[-3236, 3236]",0,,-1,-236.6545298508172,129.92220950431678,0,1805.7011013031006,random_uniform
dqnp,-128.13447477921915,,False,523,2018-05-12 23:00:00,69.0,0.5,False,False,lander,,,,269,0.4095855064602781,,0.5827688664588178,1.0,,(0) DQNP on LunarLander @ 12.05 23.00 [-9223363275605596963-66677896518103028618],-23.46816000556941,sigmoid,0,2,0.6833669039526822,,,,0.0,[128],mae,,0.9454884170316287,0.0994319073652936,1e-05,61.6014800731899,199431,1000,,1,148,True,adam,linear,eps-greedy,,,,"[-4448, 4448]",0,,-1,-162.06895320478128,92.22683882116765,0,1519.2435779571533,random_uniform
dqnp,8.254193496129075,,False,32,2018-05-11 20:14:00,200.0,0.99,False,False,lander,,,,250,0.01,,0.5,-1.0,,(14) DQNP on LunarLander @ 11.05 20.14 [8752363007829-88148037314958828759],44.84819333304385,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,235.00864887055053,50000,1000,,1,158,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",14,,-1,-14.86476387356676,108.25327485707487,0,2010.0483176708221,lecun_uniform
dqnp,-154.50955578403224,,False,128,2018-05-13 13:49:00,219.0,0.9618217303175947,False,False,lander,,,,95,0.08443256018122981,,0.9888829326737099,-1.0,,(0) DQNP on LunarLander @ 13.05 13.49 [8787851080610-81120043105855576691],-175.2300962506646,sigmoid,0,2,0.3971080752216052,,,,0.0,"[384, 192]",mse,,0.11384622133767254,0.00336128628705112,1e-05,54.71490183537836,100000,1000,,1,108,False,adam,linear,eps-greedy,,,,"[-1000, 1000]",0,,-1,-166.424861111703,88.77885696193148,0,1501.3163766860962,random_uniform
dqnp,-277.83346320635815,,False,172,2018-05-12 08:41:00,273.0,0.7964743849350866,False,False,lander,,,,152,0.42983376040146015,,0.6601625257500104,1.0,,(1) DQNP on LunarLander @ 12.05 08.41 [8765865091655-44365518725589790314],-359.36674983100863,sigmoid,0,3,0.8807916732405652,,,,0.0,"[512, 384]",mse,,0.8587876890369768,0.0642327971288896,1e-05,-55.881017535137644,68089,1000,,4,168,False,adam,linear,eps-greedy,,,,"[-4883, 4883]",1,,0,-273.9630156722924,128.68087223973833,0,1814.1206223964691,random_normal
dqnp,-106.71302761586955,,False,32,2018-05-11 18:59:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 18.59 [8778192261068],-127.56753481118685,sigmoid,0,2,0.5,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,20.05728537812495,50000,1000,,1,293,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",2,,-1,-116.13973393024203,24.788254843224916,0,2407.675973176956,lecun_uniform
dqnp,-166.30513089641548,,False,618,2018-05-12 13:14:00,292.0,0.6661220483276804,False,False,lander,,,,260,0.20930917436535101,,0.9911002633596036,1.0,,(1) DQNP on LunarLander @ 12.05 13.14 [-9223363271291625903-11088811706398172700],-139.6241080557358,sigmoid,0,2,0.10871123910652838,,,,0.0,"[256, 512]",mse,,0.4027057022896632,0.022814689450421533,1e-05,-30.906352434760137,185852,1000,,1,133,False,adam,linear,eps-greedy,,,,"[-5369, 5369]",1,,-1,-179.11560508768827,79.34175628812876,0,1804.9462320804596,glorot_uniform
dqnp,153.21781212149037,,False,32,2018-05-11 18:14:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 18.14 [8767042686454],188.4966741769232,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[192, 384]",mse,,0.1,0.005,1e-05,271.93363553618224,50000,1000,,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",9,,-1,148.69506750103545,137.7135318444292,0,2085.333810567856,lecun_uniform
dqnp,-90.57706321197993,,False,32,2018-05-11 19:10:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 19.10 [8764902458909],-47.63093766026926,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,29.03681117080845,50000,1000,,1,243,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",1,,-1,-107.81244630184288,54.767689536382434,0,2402.629039287567,lecun_uniform
dqnp,-168.5476733823655,,False,270,2018-05-12 23:00:00,154.0,0.5155079240192126,False,False,lander,,,,252,0.450136102689951,,0.5414734404110993,1.0,,(0) DQNP on LunarLander @ 12.05 23.00 [-9223363275605709480-35360439050987027169],-254.4002278787121,sigmoid,0,2,0.8370990091732321,,,,0.0,[128],mae,,0.8883192535395763,0.08881730843360833,1e-05,87.35976926479465,187595,1000,,1,218,True,adam,linear,eps-greedy,,,,"[-1848, 1848]",0,,-1,-170.9465528200063,109.1370151203342,0,1502.6987223625183,random_uniform
qlp,165.02474620097664,1300.0,False,32,2018-05-08 13:32:00,1000.0,0.6990957930913337,False,False,pole,,,,150,0.15625718984437387,,0.3661201188635085,-1.0,,QLP on CartPole @ 08.05 13.32 [273860349],200.0,sigmoid,0,2,0.6678885190151712,0.0,,0.1,0.0,"(384, 192)",mse,,0.6983611641159411,0.4550904580748169,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,159.71,47.5775379902336,0,7.216824769973755,lecun_uniform
dqnp,-404.18350023137873,,False,442,2018-05-12 20:25:00,82.0,0.7096861052082442,False,False,lander,,,,251,0.16016714066092824,,0.6136695399132326,0.5,,(7) DQNP on LunarLander @ 12.05 20.25 [8760176635421-86102731184940196599],-264.7545818873182,sigmoid,0,2,0.08674342983999196,,,,0.0,[384],logcosh,,0.5346462833693904,0.09036058293737213,1e-05,-34.452489088391104,46732,1000,,5,105,False,rmsprop,softmax,eps-greedy,,,,"[-9354, 9354]",7,,-1,-462.6721477325142,140.20953240056195,68,1500.4956097602844,he_uniform
dqnp,185.31477999455285,,False,32,2018-05-11 18:13:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 18.13 [-9223363269697949934],213.29944991274442,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[64, 64]",mse,,0.1,0.005,1e-05,270.936145495788,50000,1000,,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",19,400.0,-1,179.89644932202734,86.9608903345809,0,2076.202204465866,lecun_uniform
dqnp,-542.2068784717641,,True,32,2018-05-13 13:49:00,232.0,0.9687919047592459,False,False,lander,,,,162,0.028471655385237084,,0.924858804335333,-1.0,,(0) DQNP on LunarLander @ 13.05 13.49 [8787932744470-20503785230481281788],-164.70096021134287,sigmoid,0,2,0.7046263681078833,,,,0.0,"[256, 512]",mse,,0.11016250135640641,0.002841007245033164,1e-05,6.276601311217392,100000,1000,,1,699,False,nadam,linear,eps-greedy,,,,"[-1000, 1000]",0,,-1,-637.3242913507594,401.3617605811485,0,1501.0731151103973,glorot_normal
qlp,149.2191270548165,300.0,False,32,2018-05-08 13:40:00,1000.0,0.6861994826618518,False,False,pole,,,,150,0.2,,0.4610818187085758,-1.0,,QLP on CartPole @ 08.05 13.40 [-9223372036580915463],200.0,sigmoid,0,2,0.0055322368496300844,0.0,,0.1,0.0,"(384, 192)",mse,,0.19361502417776583,0.48564878593400646,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,139.48,53.90872945183471,0,7.202179193496704,lecun_uniform
dqnp,168.44789873609923,,False,32,2018-05-09 16:20:00,100.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 09.05 16.20 [8777074145828],158.76422074383711,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.35,0.002,1e-05,236.6053461329068,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",2,,-1,169.2778041491928,59.856221006616195,0,3990.313654899597,lecun_uniform
dqnp,143.56021259735965,,False,32,2018-05-09 14:41:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 09.05 14.41 [-9223372036565353882],235.17789340198627,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,0.0001,260.6137015650429,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",0,,-1,127.25454338054585,132.18749104851986,0,1578.19491314888,lecun_uniform
dqn,-164.29158848164153,,False,32,2018-04-27 10:35:00,200.0,0.99,False,False,lander,400.0,,,150,0.01,,1.0,-1.0,,dqn on lander @ 27.04 10.35-3,-141.19178690781158,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,0.005,0.1,0.005,1e-05,-28.367667680130747,50000,1000,,1,400,False,adam,softmax,eps-greedy,,,,"[-10000, 10000]",3,,-1,-182.03448553452748,37.50189526561109,0,279.7363040447235,lecun_uniform
qlp,179.4528788796283,300.0,False,32,2018-05-08 13:32:00,1000.0,0.7490747266451093,False,False,pole,,,,150,0.03701318516471195,,0.8883927529070728,-1.0,,QLP on CartPole @ 08.05 13.32 [294671827],164.0,sigmoid,0,2,0.29595486025978807,0.0,,0.1,0.0,"(384, 192)",mse,,0.40374406252143924,0.4900632322633486,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,183.14,25.021211203716938,0,9.078460216522217,lecun_uniform
dqnp,127.07154693776879,,False,32,2018-05-11 20:14:00,200.0,0.99,False,False,lander,,,,125,0.01,,1.0,-1.0,,(20) DQNP on LunarLander @ 11.05 20.14 [8752363022102-74356492938838648601],120.45099964748128,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,251.01882823152383,50000,1000,,1,231,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",20,,-1,127.85359475154615,119.88181896165413,0,2007.0660614967346,lecun_uniform
dqnp,180.2380157967067,,False,32,2018-05-11 17:12:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 17.12 [-9223363282768975998],228.497451377061,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,269.8735369538407,50000,1000,,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",0,400.0,-1,170.2206505629198,86.89443527426354,0,1649.1929392814636,lecun_uniform
dqnp,104.66966669889558,,False,32,2018-05-11 20:14:00,200.0,0.99,False,False,lander,,,,25,0.01,,1.0,-1.0,,(0) DQNP on LunarLander @ 11.05 20.14 [-9223363284537218423-43721755295060612628],4.319708009915092,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,253.25569207407986,50000,1000,,1,194,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",0,,-1,121.52469492984652,124.47379907384537,0,2011.0599570274353,lecun_uniform
dqnp,-140.43674599704394,,False,219,2018-05-12 23:00:00,172.0,0.5,False,False,lander,,,,291,0.4467561957611352,,0.5,1.0,,(0) DQNP on LunarLander @ 12.05 23.00 [-9223363275681983379-10997821839169133654],-95.25736743740366,sigmoid,0,2,0.9424796232997344,,,,0.0,[128],mae,,0.9090166839489199,0.1,1e-05,57.502018890233835,198004,1000,,1,242,True,adam,linear,eps-greedy,,,,"[-931, 931]",0,,-1,-164.16924095244624,87.71412056122064,0,1501.4867103099823,random_uniform
dqnp,-151.1227969990399,,False,305,2018-05-13 14:15:00,284.0,0.5767356421726564,False,False,lander,,,,247,0.15319010544393924,,0.6353488044439921,-1.0,,(0) DQNP on LunarLander @ 13.05 14.15 [8755959777705-5797560595944074998],15.124979556963565,relu,0,2,0.475341103886063,,,,0.0,[384],mse,,0.7159550213459702,0.0011676577863129016,1e-05,15.124979556963565,157883,1000,,3,72,False,adam,linear,eps-greedy,,,,"[-9989, 9989]",0,,-1,-190.45812972602434,120.60444593762567,62,1513.032220363617,he_uniform
dqnp,-229.95677068208914,,True,811,2018-05-12 23:56:00,131.0,1.0,False,False,lander,,,,43,0.4921330146876021,,0.8390205560888988,-1.0,,(0) DQNP on LunarLander @ 12.05 23.56 [8761248985590-49735906590371274246],-144.33356695657983,sigmoid,0,2,0.22513679535710268,,,,0.0,"[32, 64]",mse,,0.7608603110183406,0.03016400135129015,1e-05,-119.49824944240909,114981,1000,,3,53,False,adam,linear,eps-greedy,,,,"[-4766, 4766]",0,,-1,-246.59906635659576,114.0761092691445,3,1506.2906565666199,lecun_uniform
qlp,155.27095780381677,1300.0,False,32,2018-05-08 13:31:00,1000.0,0.75052945162918,False,False,pole,,,,150,0.1224318167695403,,0.46942497132370564,-1.0,,QLP on CartPole @ 08.05 13.31 [294292365],116.0,sigmoid,0,2,0.9100642334024024,0.0,,0.1,0.0,"(384, 192)",mse,,0.5234915946668511,0.22059105296254314,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,163.23,45.515421961832196,0,5.725419998168945,lecun_uniform
dqnp,-232.30246793209778,,False,344,2018-05-12 22:13:00,169.0,0.7026997956791623,False,False,lander,,,,240,0.27987196516002694,,0.8416766877618644,1.0,,(0) DQNP on LunarLander @ 12.05 22.13 [-9223363275605702761-25385756067527167269],-324.95966084524787,sigmoid,0,2,0.43362604792070025,,,,0.0,"[128, 64]",mse,,0.4117150839566967,0.008463238042132464,1e-05,49.44008885843677,136752,1000,,3,112,False,adam,softmax,eps-greedy,,,,"[-6339, 6339]",0,,-1,-234.28683356437625,127.8740251787208,0,1502.3753237724304,lecun_normal
dqnp,-174.58122494012193,,False,97,2018-05-12 14:23:00,97.0,0.9818313802505148,False,False,lander,,,,291,0.4222886085419277,,0.7964223091125092,-1.0,,(0) DQNP on LunarLander @ 12.05 14.23 [-9223363290519450771-38368330282063734026],-309.64065531739135,sigmoid,0,2,0.89177300078208,,,,0.0,"[384, 192]",logcosh,,0.6313047017599905,0.007035737028722149,1e-05,35.95711679891028,127144,1000,,1,247,False,adamax,softmax,eps-greedy,,,,"[-3338, 3338]",0,,-1,-165.26305683576237,77.83545695582468,39,1504.9390370845795,glorot_uniform
dqnp,-148.97098252730655,,False,776,2018-05-12 11:20:00,120.0,0.7745041095454587,False,False,lander,,,,277,0.3710114014979657,,0.6886796854670998,1.0,,(0) DQNP on LunarLander @ 12.05 11.20 [8732662692679-61127154204603122409],-57.060880704594815,sigmoid,0,2,0.06047542192600287,,,,0.0,"[32, 32]",mae,,0.9109154777210622,0.03837461571710615,1e-05,-14.686220401946798,97655,1000,,1,152,True,nadam,linear,eps-greedy,,,,"[-9478, 9478]",0,,-1,-172.40126840402831,96.42277078401412,0,1808.6440205574036,random_uniform
dqnp,168.38394008852802,,False,32,2018-05-09 16:00:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 09.05 16.00 [-9223363259732575712],229.45233789365383,sigmoid,0,2,1.0,,,,0.0,"[256, 256]",mse,,0.1,0.005,1e-05,257.5070282616944,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",13,,-1,160.62868454251458,122.56126828575434,0,2746.112553834915,lecun_uniform
dqnp,-236.75648413478822,,False,560,2018-05-13 12:46:00,292.0,0.7184816803887313,False,False,lander,,,,53,0.30977438007877606,,0.7732646058620604,-1.0,,(8) DQNP on LunarLander @ 13.05 12.46 [-9223363269746979573-18694909817612419323],-303.62915785940027,tanh,0,2,0.24100382764821843,,,,0.0,[32],mse,,0.7955005170839381,0.002779002763577687,1e-05,-33.64491352125424,6472,1000,,2,86,False,adamax,softmax,eps-greedy,,,,"[-2684, 2684]",8,,-1,-232.50177708119122,134.71286292859367,33,1518.275642633438,he_uniform
dqnp,-335.2417278208491,,False,177,2018-05-13 12:09:00,34.0,0.5499639139812867,False,False,lander,,,,244,0.36949669517256195,,0.7519004994782355,-1.0,,(0) DQNP on LunarLander @ 13.05 12.09 [8755883411983-63556701360207868133],-217.47841838238384,sigmoid,0,2,0.7011616746998439,,,,0.75,"[256, 192]",mae,,0.35623559596565146,0.0015647478921017848,1e-05,-42.50509835703589,124920,1000,,3,172,True,adam,linear,eps-greedy,,,,"[-4762, 4762]",0,,-1,-375.2605398330527,169.24050352998447,3,1502.9048459529877,glorot_uniform
dqnp,-164.80566098649237,,False,531,2018-05-13 12:44:00,149.0,0.9552387020725539,False,False,lander,,,,187,0.06273051895508042,,0.6861725822712607,0.5,,(0) DQNP on LunarLander @ 13.05 12.44 [-9223363280971359593-7019572343615619078],-101.04520387913912,sigmoid,0,2,0.3203347893000706,,,,0.0,"[128, 64]",mae,,0.6773526244136678,0.003064271465666835,1e-05,-2.70774256030748,22110,1000,,3,75,False,adam,linear,eps-greedy,,,,"[-6402, 6402]",0,,-1,-182.43061485289397,125.5514500892027,18,1566.5776364803314,random_uniform
dqnp,-148.77225625402988,,False,341,2018-05-12 22:13:00,172.0,0.6978543919904474,False,False,lander,,,,238,0.2824803720722302,,0.841679652150315,1.0,,(0) DQNP on LunarLander @ 12.05 22.13 [-9223363275605705833-37181130264097032558],-15.914994044509745,sigmoid,0,2,0.442557790419841,,,,0.0,"[128, 64]",mse,,0.4121273800242301,0.008942021095143996,1e-05,-15.914994044509745,136567,1000,,3,111,False,adam,softmax,eps-greedy,,,,"[-6273, 6273]",0,,-1,-181.6034762971027,85.90900520075435,0,1546.67502450943,lecun_normal
dqnp,-149.03918077284715,,False,32,2018-05-11 18:53:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 18.53 [8778192260900],-186.27726207179958,sigmoid,0,2,0.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,155.3459494544239,50000,1000,,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",4,,-1,-172.85076678867645,69.9411131601228,0,2045.8190591335297,lecun_uniform
dqnp,-239.36845241358833,,False,963,2018-05-12 23:56:00,89.0,0.9832205479147507,False,False,lander,,,,252,0.4280526700771597,,0.6034166876581535,-1.0,,(0) DQNP on LunarLander @ 12.05 23.56 [-9223363275681983400-16373541384322062165],-175.6060557017064,sigmoid,0,2,0.47060558020938975,,,,0.0,"[32, 64]",mse,,0.5506855829735026,0.07917981380518699,1e-05,-51.02592839613269,67809,1000,,3,48,False,adam,linear,eps-greedy,,,,"[-6391, 6391]",0,,-1,-255.75196527849175,161.1097725985029,40,1512.6561365127563,lecun_uniform
dqnp,-103.50260106395972,,False,477,2018-05-12 06:10:00,211.0,0.7297726420610033,False,False,lander,,,,198,0.18482005015792644,,0.9041693729115035,1.0,,(1) DQNP on LunarLander @ 12.05 06.10 [-9223363270754733757-25650507257519346892],10.690037117197695,sigmoid,0,3,0.01271266506258251,,,,0.0,"[64, 32]",mae,,0.12066796736099744,0.0051186384979336275,1e-05,20.099631210112893,117528,1000,,1,164,False,adam,linear,eps-greedy,,,,"[-1266, 1266]",1,,-1,-132.07562530946126,80.59350770454726,0,1868.6854195594788,glorot_normal
qlp,131.21243088910003,500.0,False,32,2018-05-08 09:41:00,500.0,0.9,False,False,pole,,,,150,0.05,,1.0,-1.0,,qlp on pole @ 08.05 09.41-0,106.0,sigmoid,0,2,0.75,,,,0.0,"(384, 192)",mse,,0.1,0.25,0.001,200.0,50000,1000,,1,3000,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",0,,-1,131.32,31.775691108999432,0,12.789121150970459,lecun_uniform
dqnp,178.68891220643013,,False,32,2018-05-11 18:32:00,100.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 18.32 [-9223363248751257677],185.36642022220417,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.6,0.003,1e-05,261.84558837313443,50000,1000,,1,297,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",19,,-1,177.18014225838004,81.85716357998957,0,1800.3404161930084,lecun_uniform
qlp,28.993812689708818,500.0,False,32,2018-05-08 13:24:00,500.0,0.9,False,False,pole,,,,150,0.05,,1.0,-1.0,,QLP on CartPole @ 08.05 13.24 [identifier],18.0,sigmoid,0,2,0.75,0.0,,0.1,0.0,"(384, 192)",mse,,0.5,0.25,0.0001,87.0,50000,1000,,1,149,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,25.43,14.786873102911791,0,0.1964118480682373,lecun_uniform
dqnp,6.877638158956643,,False,32,2018-05-11 20:14:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,(15) DQNP on LunarLander @ 11.05 20.14 [-9223363284491767969-43115777393461824421],108.87480922066631,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[512, 512]",mse,,0.1,0.005,1e-05,225.11658193053663,50000,1000,,1,181,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",15,,-1,-27.398542616716977,114.16334454659231,0,2006.6419451236725,lecun_uniform
qlp,112.5854111233902,300.0,False,32,2018-05-08 13:27:00,50.0,0.915625,False,False,pole,,,,150,0.08184375,,0.375,-1.0,,QLP on CartPole @ 08.05 13.27 [-9223372036559969294],107.0,sigmoid,0,2,0.90625,0.0,,0.1,0.0,"(384, 192)",mse,,0.190625,0.65659375,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,108.07,45.170888766097924,0,6.212944030761719,lecun_uniform
dqnp,-210.7082088099198,,True,545,2018-05-12 03:08:00,86.0,0.7667242453025878,False,False,lander,,,,192,0.15016612599264836,,0.9552241908965509,1.0,,(1) DQNP on LunarLander @ 12.05 03.08 [-9223363270020871785-51994705004855963678],-184.34950083925412,sigmoid,0,3,0.23101542221258903,,,,0.0,"[128, 128]",mse,,0.9108820910034702,0.016899608181777877,1e-05,-46.51019794373525,75446,1000,,4,69,True,adam,softmax,eps-greedy,,,,"[-5711, 5711]",1,,0,-224.3188240053701,101.65645885630573,0,1831.5690250396729,glorot_uniform
dqnp,22.596200241989305,,False,32,2018-05-10 21:12:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 10.05 21.12 [-9223363272414991086],126.52791150631116,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,223.03886797317568,5000,1000,1.0,1,335,False,adam,linear,eps-greedy,True,0.4,0.01,"[-10000, 10000]",5,,-1,2.4496726634439545,205.24127778857905,25,2004.8974270820618,lecun_uniform
dqnp,208.96064636270916,,False,32,2018-05-11 18:44:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 18.44 [-9223363258662527239],228.1405663437411,sigmoid,0,2,0.9,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,260.3595781733807,50000,1000,,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",11,,-1,204.23148301463527,44.70008667166527,0,1462.8669633865356,lecun_uniform
qlp,169.7655764441695,1300.0,False,32,2018-05-08 13:34:00,1000.0,1.0,False,False,pole,,,,150,0.030627578810872632,,0.34975021747768875,-1.0,,QLP on CartPole @ 08.05 13.34 [294733495],200.0,sigmoid,0,2,0.5421917603644096,0.0,,0.1,0.0,"(384, 192)",mse,,0.7454492755722238,0.8429875367982754,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,167.12,55.74423555830502,0,6.716753244400024,lecun_uniform
